subject,verb,object,time,amount,mask
User 95428,ordered,accessory,2023-12-01,2139,"[1, 1, 1, 1, 1]"
User 30012,returned,service,2024-04-20,-798,"[1, 1, 1, 1, 1]"
User 93239,bought,accessory,[PAD],2781,"[1, 1, 1, 0, 1]"
User 36695,paid,service,2022-03-16,156,"[1, 1, 1, 1, 1]"
User 82655,sold,phone,[PAD],-1,"[1, 1, 1, 0, 0]"
User 82429,bought,laptop,2024-06-17,1449,"[1, 1, 1, 1, 1]"
User 27953,sold,laptop,2025-09-22,2974,"[1, 1, 1, 1, 1]"
User 79790,paid,product,2025-05-03,3238,"[1, 1, 1, 1, 1]"
User 57467,ordered,phone,2025-09-23,4491,"[1, 1, 1, 1, 1]"
User 85810,bought,accessory,2022-02-23,-1,"[1, 1, 1, 1, 0]"
User 92633,sold,laptop,2023-07-06,4180,"[1, 1, 1, 1, 1]"
User 57799,returned,phone,2025-03-13,-1,"[1, 1, 1, 1, 0]"
User 56627,bought,book,2024-08-07,3404,"[1, 1, 1, 1, 1]"
User 64880,paid,service,2022-04-03,-1,"[1, 1, 1, 1, 0]"
User 65347,sold,product,2022-07-31,-1,"[1, 1, 1, 1, 0]"
User 75857,paid,service,[PAD],1408,"[1, 1, 1, 0, 1]"
User 66137,ordered,phone,[PAD],1733,"[1, 1, 1, 0, 1]"
User 35195,bought,service,2025-05-22,1242,"[1, 1, 1, 1, 1]"
User 87828,paid,service,2024-07-22,2564,"[1, 1, 1, 1, 1]"
User 55662,ordered,product,[PAD],-1,"[1, 1, 1, 0, 0]"
User 90644,ordered,laptop,2024-11-20,4001,"[1, 1, 1, 1, 1]"
User 95044,ordered,service,2022-12-14,-1,"[1, 1, 1, 1, 0]"
User 16249,paid,accessory,2025-02-01,-1,"[1, 1, 1, 1, 0]"
User 22224,bought,book,2024-02-03,1044,"[1, 1, 1, 1, 1]"
User 14637,cancelled,phone,2023-11-13,-1,"[1, 1, 1, 1, 0]"
User 57306,ordered,accessory,2025-09-25,-1,"[1, 1, 1, 1, 0]"
User 07900,sold,phone,2022-12-29,4232,"[1, 1, 1, 1, 1]"
User 75560,cancelled,book,2022-07-23,778,"[1, 1, 1, 1, 1]"
User 61843,sold,accessory,2025-06-24,1219,"[1, 1, 1, 1, 1]"
User 23009,sold,book,2024-02-14,2664,"[1, 1, 1, 1, 1]"
User 86809,bought,product,[PAD],2930,"[1, 1, 1, 0, 1]"
User 29809,cancelled,service,[PAD],2008,"[1, 1, 1, 0, 1]"
User 27048,sold,product,2023-06-16,2264,"[1, 1, 1, 1, 1]"
User 17632,cancelled,laptop,2023-12-30,1576,"[1, 1, 1, 1, 1]"
User 74163,returned,service,2023-06-02,-117,"[1, 1, 1, 1, 1]"
User 84523,cancelled,service,2023-04-20,792,"[1, 1, 1, 1, 1]"
User 90698,returned,product,2025-09-28,-797,"[1, 1, 1, 1, 1]"
User 48576,paid,phone,2024-02-21,2818,"[1, 1, 1, 1, 1]"
User 14630,ordered,product,2023-01-17,-1,"[1, 1, 1, 1, 0]"
User 45312,paid,accessory,2024-03-11,2570,"[1, 1, 1, 1, 1]"
User 01588,ordered,laptop,2022-04-09,3394,"[1, 1, 1, 1, 1]"
User 33964,ordered,accessory,2025-05-25,-1,"[1, 1, 1, 1, 0]"
User 76297,returned,accessory,2022-01-22,-3235,"[1, 1, 1, 1, 1]"
User 30570,paid,product,[PAD],3107,"[1, 1, 1, 0, 1]"
User 04827,sold,laptop,2024-04-28,4129,"[1, 1, 1, 1, 1]"
User 89890,bought,accessory,2024-05-26,1869,"[1, 1, 1, 1, 1]"
User 17476,cancelled,phone,2024-01-28,-1,"[1, 1, 1, 1, 0]"
User 05533,paid,accessory,2024-10-14,-1,"[1, 1, 1, 1, 0]"
User 47910,cancelled,service,2025-10-10,358,"[1, 1, 1, 1, 1]"
User 05022,returned,service,2025-09-21,-3450,"[1, 1, 1, 1, 1]"
User 38036,cancelled,service,2022-03-29,3752,"[1, 1, 1, 1, 1]"
User 68908,ordered,phone,2022-03-23,2567,"[1, 1, 1, 1, 1]"
User 30999,bought,service,2022-09-06,4703,"[1, 1, 1, 1, 1]"
User 70879,paid,phone,2024-12-02,2125,"[1, 1, 1, 1, 1]"
User 34567,sold,laptop,2022-09-17,3231,"[1, 1, 1, 1, 1]"
User 80541,returned,accessory,2023-07-18,-2382,"[1, 1, 1, 1, 1]"
User 35183,ordered,product,2025-03-17,502,"[1, 1, 1, 1, 1]"
User 14565,returned,accessory,2022-08-02,-3867,"[1, 1, 1, 1, 1]"
User 67011,bought,laptop,2024-05-27,2247,"[1, 1, 1, 1, 1]"
User 07778,paid,phone,2022-09-09,4095,"[1, 1, 1, 1, 1]"
User 89514,returned,product,2025-04-21,-1,"[1, 1, 1, 1, 0]"
User 96808,paid,product,[PAD],410,"[1, 1, 1, 0, 1]"
User 60451,paid,book,2023-06-19,-1,"[1, 1, 1, 1, 0]"
User 51410,sold,book,2025-11-24,1373,"[1, 1, 1, 1, 1]"
User 46550,bought,laptop,2024-11-05,1198,"[1, 1, 1, 1, 1]"
User 32414,paid,service,[PAD],441,"[1, 1, 1, 0, 1]"
User 37057,bought,service,[PAD],2293,"[1, 1, 1, 0, 1]"
User 66186,paid,book,2022-01-08,4443,"[1, 1, 1, 1, 1]"
User 57166,ordered,service,2024-07-03,-1,"[1, 1, 1, 1, 0]"
User 09831,ordered,phone,2024-11-16,-1,"[1, 1, 1, 1, 0]"
User 37984,ordered,phone,2022-03-09,-1,"[1, 1, 1, 1, 0]"
User 84026,sold,service,2025-08-18,3932,"[1, 1, 1, 1, 1]"
User 71352,ordered,phone,[PAD],1173,"[1, 1, 1, 0, 1]"
User 48712,bought,service,2024-09-21,-1,"[1, 1, 1, 1, 0]"
User 87063,cancelled,phone,2025-06-06,-1,"[1, 1, 1, 1, 0]"
User 06532,paid,product,2023-12-07,-1,"[1, 1, 1, 1, 0]"
User 52357,returned,accessory,2023-05-16,-1,"[1, 1, 1, 1, 0]"
User 37342,cancelled,book,2023-07-14,3332,"[1, 1, 1, 1, 1]"
User 90013,bought,service,2023-10-11,3847,"[1, 1, 1, 1, 1]"
User 06868,paid,service,2023-04-10,-1,"[1, 1, 1, 1, 0]"
User 76935,cancelled,book,2022-05-14,-1,"[1, 1, 1, 1, 0]"
User 74227,sold,phone,[PAD],4398,"[1, 1, 1, 0, 1]"
User 51101,returned,accessory,[PAD],-4413,"[1, 1, 1, 0, 1]"
User 97262,cancelled,service,[PAD],-1,"[1, 1, 1, 0, 0]"
User 25281,cancelled,accessory,2023-05-27,2480,"[1, 1, 1, 1, 1]"
User 07734,paid,laptop,2022-10-06,3602,"[1, 1, 1, 1, 1]"
User 74388,cancelled,accessory,2022-05-19,-1,"[1, 1, 1, 1, 0]"
User 16502,bought,laptop,2023-03-22,844,"[1, 1, 1, 1, 1]"
User 71396,returned,service,2023-09-09,-1132,"[1, 1, 1, 1, 1]"
User 75261,bought,laptop,2025-11-26,-1,"[1, 1, 1, 1, 0]"
User 13887,cancelled,book,2022-05-14,-1,"[1, 1, 1, 1, 0]"
User 15464,bought,laptop,2023-03-22,107,"[1, 1, 1, 1, 1]"
User 48454,bought,book,[PAD],3000,"[1, 1, 1, 0, 1]"
User 65294,returned,product,2024-05-27,-3185,"[1, 1, 1, 1, 1]"
User 54269,paid,book,[PAD],3276,"[1, 1, 1, 0, 1]"
User 88536,bought,book,2023-06-01,2889,"[1, 1, 1, 1, 1]"
User 91189,cancelled,service,2023-07-03,4134,"[1, 1, 1, 1, 1]"
User 74355,bought,service,2024-12-01,-1,"[1, 1, 1, 1, 0]"
User 12799,bought,phone,2024-08-26,846,"[1, 1, 1, 1, 1]"
User 64295,cancelled,product,2023-05-29,-1,"[1, 1, 1, 1, 0]"
User 65263,bought,accessory,2022-10-09,3549,"[1, 1, 1, 1, 1]"
User 44000,returned,phone,2022-01-18,-855,"[1, 1, 1, 1, 1]"
User 62277,returned,laptop,2024-02-13,-682,"[1, 1, 1, 1, 1]"
User 42097,sold,book,2023-02-24,-1,"[1, 1, 1, 1, 0]"
User 36838,cancelled,laptop,[PAD],3483,"[1, 1, 1, 0, 1]"
User 39491,ordered,laptop,2022-09-16,314,"[1, 1, 1, 1, 1]"
User 98578,returned,accessory,2022-05-15,-1055,"[1, 1, 1, 1, 1]"
User 62531,returned,service,2022-06-26,-1,"[1, 1, 1, 1, 0]"
User 69301,returned,accessory,2024-03-23,-1,"[1, 1, 1, 1, 0]"
User 60379,ordered,laptop,2024-02-22,2324,"[1, 1, 1, 1, 1]"
User 08772,ordered,phone,2023-08-03,185,"[1, 1, 1, 1, 1]"
User 76255,ordered,product,2022-10-02,4649,"[1, 1, 1, 1, 1]"
User 37110,sold,service,[PAD],904,"[1, 1, 1, 0, 1]"
User 94739,returned,phone,2023-04-04,-1696,"[1, 1, 1, 1, 1]"
User 54540,returned,product,2024-06-28,-1,"[1, 1, 1, 1, 0]"
User 12636,sold,book,2022-10-14,3012,"[1, 1, 1, 1, 1]"
User 28118,cancelled,phone,2023-05-27,4266,"[1, 1, 1, 1, 1]"
User 10130,ordered,book,2022-01-03,1166,"[1, 1, 1, 1, 1]"
User 13046,ordered,laptop,2024-03-29,3893,"[1, 1, 1, 1, 1]"
User 28292,sold,laptop,2024-02-07,2163,"[1, 1, 1, 1, 1]"
User 64391,returned,laptop,2024-03-09,-1,"[1, 1, 1, 1, 0]"
User 85064,ordered,phone,2022-03-04,1376,"[1, 1, 1, 1, 1]"
User 17690,paid,phone,2025-01-30,3066,"[1, 1, 1, 1, 1]"
User 71355,bought,service,[PAD],4767,"[1, 1, 1, 0, 1]"
User 14346,sold,book,2022-09-23,-1,"[1, 1, 1, 1, 0]"
User 72376,cancelled,accessory,2024-12-29,4935,"[1, 1, 1, 1, 1]"
User 20467,bought,phone,2023-10-23,4070,"[1, 1, 1, 1, 1]"
User 45585,bought,laptop,2023-06-19,-1,"[1, 1, 1, 1, 0]"
User 52951,cancelled,service,2023-08-31,821,"[1, 1, 1, 1, 1]"
User 21414,sold,book,2022-01-27,2915,"[1, 1, 1, 1, 1]"
User 48166,cancelled,laptop,2022-02-16,4688,"[1, 1, 1, 1, 1]"
User 52225,paid,phone,2022-12-31,542,"[1, 1, 1, 1, 1]"
User 81381,bought,book,2025-08-21,-1,"[1, 1, 1, 1, 0]"
User 81621,returned,accessory,2024-04-21,-3759,"[1, 1, 1, 1, 1]"
User 89301,bought,book,2024-11-06,477,"[1, 1, 1, 1, 1]"
User 14147,paid,accessory,[PAD],805,"[1, 1, 1, 0, 1]"
User 02901,bought,accessory,2022-08-11,3546,"[1, 1, 1, 1, 1]"
User 61807,returned,accessory,2022-05-19,-4710,"[1, 1, 1, 1, 1]"
User 88942,bought,laptop,2024-03-20,-1,"[1, 1, 1, 1, 0]"
User 46145,ordered,product,2024-02-05,1719,"[1, 1, 1, 1, 1]"
User 88278,bought,accessory,2024-10-08,1007,"[1, 1, 1, 1, 1]"
User 19723,paid,laptop,2024-06-01,3079,"[1, 1, 1, 1, 1]"
User 87488,paid,product,2025-10-12,2014,"[1, 1, 1, 1, 1]"
User 75303,returned,service,[PAD],-3338,"[1, 1, 1, 0, 1]"
User 33990,sold,phone,2025-07-07,1461,"[1, 1, 1, 1, 1]"
User 25241,ordered,service,[PAD],-1,"[1, 1, 1, 0, 0]"
User 82315,sold,accessory,2025-11-20,4683,"[1, 1, 1, 1, 1]"
User 24978,bought,accessory,2022-01-08,1830,"[1, 1, 1, 1, 1]"
User 74135,ordered,laptop,2024-04-06,3634,"[1, 1, 1, 1, 1]"
User 79371,ordered,phone,2025-08-03,4708,"[1, 1, 1, 1, 1]"
User 95915,returned,product,[PAD],-4132,"[1, 1, 1, 0, 1]"
User 81042,returned,book,2024-07-06,-377,"[1, 1, 1, 1, 1]"
User 48998,returned,phone,2025-12-26,-1598,"[1, 1, 1, 1, 1]"
User 51275,paid,service,2025-03-27,328,"[1, 1, 1, 1, 1]"
User 62899,returned,phone,2024-10-06,-4475,"[1, 1, 1, 1, 1]"
User 77155,cancelled,accessory,2024-06-13,1945,"[1, 1, 1, 1, 1]"
User 84722,sold,product,2023-01-26,-1,"[1, 1, 1, 1, 0]"
User 72602,ordered,laptop,2023-03-16,521,"[1, 1, 1, 1, 1]"
User 21434,ordered,accessory,[PAD],-1,"[1, 1, 1, 0, 0]"
User 42165,sold,phone,[PAD],3112,"[1, 1, 1, 0, 1]"
User 47682,cancelled,product,2024-02-04,944,"[1, 1, 1, 1, 1]"
User 58901,bought,phone,2022-12-25,406,"[1, 1, 1, 1, 1]"
User 39321,cancelled,product,[PAD],-1,"[1, 1, 1, 0, 0]"
User 54921,ordered,phone,2025-08-24,2425,"[1, 1, 1, 1, 1]"
User 68041,paid,phone,2022-04-08,-1,"[1, 1, 1, 1, 0]"
User 18246,ordered,laptop,[PAD],1703,"[1, 1, 1, 0, 1]"
User 44140,sold,phone,2023-05-02,1642,"[1, 1, 1, 1, 1]"
User 06683,cancelled,accessory,2023-11-15,433,"[1, 1, 1, 1, 1]"
User 07720,bought,laptop,2024-04-04,3242,"[1, 1, 1, 1, 1]"
User 34820,returned,laptop,[PAD],-697,"[1, 1, 1, 0, 1]"
User 85755,paid,phone,2022-08-04,748,"[1, 1, 1, 1, 1]"
User 62326,sold,service,2022-06-28,2274,"[1, 1, 1, 1, 1]"
User 74509,sold,book,2022-07-13,3123,"[1, 1, 1, 1, 1]"
User 96937,paid,accessory,2022-02-20,-1,"[1, 1, 1, 1, 0]"
User 42147,paid,accessory,2025-09-15,2688,"[1, 1, 1, 1, 1]"
User 30316,returned,book,2023-12-10,-1,"[1, 1, 1, 1, 0]"
User 23806,ordered,phone,[PAD],3352,"[1, 1, 1, 0, 1]"
User 43101,returned,accessory,2023-03-27,-1699,"[1, 1, 1, 1, 1]"
User 53034,returned,book,2024-12-01,-1,"[1, 1, 1, 1, 0]"
User 16134,returned,book,2025-09-01,-1,"[1, 1, 1, 1, 0]"
User 97641,sold,accessory,2022-12-25,2474,"[1, 1, 1, 1, 1]"
User 16044,returned,accessory,2022-06-18,-409,"[1, 1, 1, 1, 1]"
User 88005,ordered,accessory,2023-01-16,-1,"[1, 1, 1, 1, 0]"
User 76307,paid,service,2025-06-04,-1,"[1, 1, 1, 1, 0]"
User 53080,bought,book,2022-02-14,4562,"[1, 1, 1, 1, 1]"
User 84747,ordered,phone,2025-10-04,2676,"[1, 1, 1, 1, 1]"
User 85520,returned,accessory,2023-04-24,-1,"[1, 1, 1, 1, 0]"
User 80434,sold,phone,2023-11-28,2382,"[1, 1, 1, 1, 1]"
User 81595,paid,laptop,2023-12-24,357,"[1, 1, 1, 1, 1]"
User 26142,returned,service,2023-01-11,-1,"[1, 1, 1, 1, 0]"
User 23379,paid,laptop,2024-06-10,3100,"[1, 1, 1, 1, 1]"
User 11936,ordered,phone,[PAD],4390,"[1, 1, 1, 0, 1]"
User 39806,paid,accessory,2025-02-16,3383,"[1, 1, 1, 1, 1]"
User 98581,ordered,book,2024-07-28,-1,"[1, 1, 1, 1, 0]"
User 34348,bought,phone,2024-10-23,2721,"[1, 1, 1, 1, 1]"
User 10972,paid,laptop,2022-01-11,3034,"[1, 1, 1, 1, 1]"
User 34167,cancelled,laptop,[PAD],2122,"[1, 1, 1, 0, 1]"
User 50487,bought,service,2025-04-06,544,"[1, 1, 1, 1, 1]"
User 87406,sold,accessory,2022-02-17,1877,"[1, 1, 1, 1, 1]"
User 74971,cancelled,product,2025-05-13,1623,"[1, 1, 1, 1, 1]"
User 31355,paid,laptop,2024-08-04,4699,"[1, 1, 1, 1, 1]"
User 55709,cancelled,phone,2022-12-08,686,"[1, 1, 1, 1, 1]"
User 28680,paid,phone,[PAD],4648,"[1, 1, 1, 0, 1]"
User 30856,paid,laptop,2022-01-09,2734,"[1, 1, 1, 1, 1]"
User 55362,sold,book,[PAD],2531,"[1, 1, 1, 0, 1]"
User 05420,bought,book,2022-04-04,3238,"[1, 1, 1, 1, 1]"
User 05587,returned,book,2023-11-14,-1,"[1, 1, 1, 1, 0]"
User 38626,paid,accessory,2022-03-24,801,"[1, 1, 1, 1, 1]"
User 67470,cancelled,book,[PAD],479,"[1, 1, 1, 0, 1]"
User 96730,paid,book,2024-12-20,-1,"[1, 1, 1, 1, 0]"
User 50357,sold,book,2023-03-12,3143,"[1, 1, 1, 1, 1]"
User 97593,bought,accessory,2022-10-30,634,"[1, 1, 1, 1, 1]"
User 35579,paid,accessory,2025-04-26,-1,"[1, 1, 1, 1, 0]"
User 52809,returned,product,2023-01-08,-3070,"[1, 1, 1, 1, 1]"
User 47122,ordered,laptop,2022-02-10,492,"[1, 1, 1, 1, 1]"
User 97400,sold,book,2022-11-21,1685,"[1, 1, 1, 1, 1]"
User 59031,bought,accessory,[PAD],-1,"[1, 1, 1, 0, 0]"
User 56464,sold,product,2025-05-08,4161,"[1, 1, 1, 1, 1]"
User 17002,bought,product,2023-05-22,138,"[1, 1, 1, 1, 1]"
User 90419,bought,book,2023-10-01,-1,"[1, 1, 1, 1, 0]"
User 36760,cancelled,book,2022-05-24,-1,"[1, 1, 1, 1, 0]"
User 11772,paid,product,2022-06-03,3599,"[1, 1, 1, 1, 1]"
User 38189,sold,accessory,2024-09-09,2624,"[1, 1, 1, 1, 1]"
User 37818,sold,accessory,2022-02-23,1779,"[1, 1, 1, 1, 1]"
User 92465,returned,book,2024-08-24,-2391,"[1, 1, 1, 1, 1]"
User 69047,sold,phone,2024-05-23,3460,"[1, 1, 1, 1, 1]"
User 17558,paid,phone,2025-03-15,1645,"[1, 1, 1, 1, 1]"
User 64673,cancelled,product,[PAD],-1,"[1, 1, 1, 0, 0]"
User 69449,cancelled,laptop,2022-11-20,-1,"[1, 1, 1, 1, 0]"
User 43437,returned,accessory,[PAD],-2758,"[1, 1, 1, 0, 1]"
User 59968,ordered,service,2023-05-01,2339,"[1, 1, 1, 1, 1]"
User 59233,cancelled,accessory,2024-12-24,3118,"[1, 1, 1, 1, 1]"
User 32876,bought,laptop,2023-08-25,4018,"[1, 1, 1, 1, 1]"
User 88673,bought,product,[PAD],-1,"[1, 1, 1, 0, 0]"
User 38653,returned,laptop,2023-11-18,-1,"[1, 1, 1, 1, 0]"
User 96335,paid,product,2024-12-13,3980,"[1, 1, 1, 1, 1]"
User 56924,sold,service,2022-05-20,151,"[1, 1, 1, 1, 1]"
User 02762,paid,laptop,2024-07-05,1814,"[1, 1, 1, 1, 1]"
User 52606,sold,service,2024-08-10,1963,"[1, 1, 1, 1, 1]"
User 48689,sold,service,2023-08-31,1308,"[1, 1, 1, 1, 1]"
User 01691,paid,book,2023-06-09,113,"[1, 1, 1, 1, 1]"
User 45615,ordered,phone,2022-05-21,-1,"[1, 1, 1, 1, 0]"
User 20470,ordered,product,2022-08-31,1044,"[1, 1, 1, 1, 1]"
User 02101,paid,book,2024-07-27,-1,"[1, 1, 1, 1, 0]"
User 17618,ordered,laptop,[PAD],-1,"[1, 1, 1, 0, 0]"
User 49764,returned,book,2024-04-26,-1,"[1, 1, 1, 1, 0]"
User 85727,sold,accessory,[PAD],1762,"[1, 1, 1, 0, 1]"
User 80722,returned,accessory,2025-05-16,-2529,"[1, 1, 1, 1, 1]"
User 33135,returned,phone,[PAD],-1,"[1, 1, 1, 0, 0]"
User 08946,cancelled,laptop,[PAD],4777,"[1, 1, 1, 0, 1]"
User 30839,ordered,phone,2025-07-06,-1,"[1, 1, 1, 1, 0]"
User 56018,returned,accessory,2023-11-11,-2272,"[1, 1, 1, 1, 1]"
User 40709,ordered,phone,2023-12-19,511,"[1, 1, 1, 1, 1]"
User 01751,paid,book,[PAD],-1,"[1, 1, 1, 0, 0]"
User 95565,returned,phone,2022-04-29,-1,"[1, 1, 1, 1, 0]"
User 10499,cancelled,book,2023-04-22,-1,"[1, 1, 1, 1, 0]"
User 91885,cancelled,product,2024-04-01,3005,"[1, 1, 1, 1, 1]"
User 58032,ordered,accessory,2024-11-08,3400,"[1, 1, 1, 1, 1]"
User 80825,returned,phone,2022-08-31,-2377,"[1, 1, 1, 1, 1]"
User 50091,cancelled,service,2025-11-28,869,"[1, 1, 1, 1, 1]"
User 05185,cancelled,book,[PAD],711,"[1, 1, 1, 0, 1]"
User 73031,cancelled,accessory,2025-08-19,1713,"[1, 1, 1, 1, 1]"
User 85557,sold,laptop,2025-10-14,2979,"[1, 1, 1, 1, 1]"
User 17320,sold,book,[PAD],4978,"[1, 1, 1, 0, 1]"
User 02731,paid,laptop,2022-01-13,467,"[1, 1, 1, 1, 1]"
User 26553,returned,book,[PAD],-1262,"[1, 1, 1, 0, 1]"
User 21257,returned,service,[PAD],-1,"[1, 1, 1, 0, 0]"
User 08600,cancelled,service,2022-02-25,1941,"[1, 1, 1, 1, 1]"
User 89606,paid,laptop,2023-05-21,4777,"[1, 1, 1, 1, 1]"
User 19892,cancelled,phone,2024-03-28,3751,"[1, 1, 1, 1, 1]"
User 81948,sold,product,2025-03-06,727,"[1, 1, 1, 1, 1]"
User 10838,paid,service,2025-02-23,4118,"[1, 1, 1, 1, 1]"
User 62701,returned,accessory,2024-01-25,-1,"[1, 1, 1, 1, 0]"
User 47351,cancelled,accessory,2023-06-12,3204,"[1, 1, 1, 1, 1]"
User 31337,sold,book,2025-11-16,1290,"[1, 1, 1, 1, 1]"
User 89933,paid,accessory,2024-04-25,-1,"[1, 1, 1, 1, 0]"
User 47649,ordered,service,2025-06-11,-1,"[1, 1, 1, 1, 0]"
User 82930,paid,accessory,2023-08-12,1644,"[1, 1, 1, 1, 1]"
User 55750,returned,accessory,2025-12-10,-3844,"[1, 1, 1, 1, 1]"
User 06371,ordered,service,2025-06-16,3504,"[1, 1, 1, 1, 1]"
User 26803,sold,accessory,2024-12-27,4985,"[1, 1, 1, 1, 1]"
User 17307,bought,product,2025-03-26,-1,"[1, 1, 1, 1, 0]"
User 89800,returned,phone,2022-10-04,-3167,"[1, 1, 1, 1, 1]"
User 36168,cancelled,laptop,2022-07-22,2650,"[1, 1, 1, 1, 1]"
User 84677,bought,phone,2022-06-13,874,"[1, 1, 1, 1, 1]"
User 11135,returned,laptop,2022-08-01,-1468,"[1, 1, 1, 1, 1]"
User 10774,cancelled,laptop,2022-03-31,687,"[1, 1, 1, 1, 1]"
User 46811,cancelled,service,[PAD],745,"[1, 1, 1, 0, 1]"
User 36845,returned,accessory,2025-10-24,-1,"[1, 1, 1, 1, 0]"
User 44373,ordered,phone,2024-08-05,959,"[1, 1, 1, 1, 1]"
User 98592,ordered,service,[PAD],2833,"[1, 1, 1, 0, 1]"
User 81686,returned,service,2024-10-11,-1,"[1, 1, 1, 1, 0]"
User 65702,bought,product,[PAD],1540,"[1, 1, 1, 0, 1]"
User 64519,sold,service,[PAD],-1,"[1, 1, 1, 0, 0]"
User 66887,sold,laptop,2023-12-04,-1,"[1, 1, 1, 1, 0]"
User 71891,ordered,product,2025-12-21,1992,"[1, 1, 1, 1, 1]"
User 37910,returned,book,2023-07-16,-2684,"[1, 1, 1, 1, 1]"
User 91081,sold,product,2025-04-13,4164,"[1, 1, 1, 1, 1]"
User 30127,bought,product,[PAD],1323,"[1, 1, 1, 0, 1]"
User 05324,returned,service,[PAD],-4054,"[1, 1, 1, 0, 1]"
User 90756,bought,accessory,[PAD],-1,"[1, 1, 1, 0, 0]"
User 22559,bought,service,2022-05-14,856,"[1, 1, 1, 1, 1]"
User 86907,ordered,phone,2025-11-18,2262,"[1, 1, 1, 1, 1]"
User 83890,cancelled,accessory,2022-02-22,4518,"[1, 1, 1, 1, 1]"
User 29432,cancelled,laptop,2025-03-07,2628,"[1, 1, 1, 1, 1]"
User 96970,paid,phone,2023-10-25,-1,"[1, 1, 1, 1, 0]"
User 30461,ordered,laptop,2022-03-19,4204,"[1, 1, 1, 1, 1]"
User 47920,cancelled,phone,2024-10-09,2541,"[1, 1, 1, 1, 1]"
User 35028,cancelled,phone,2025-06-26,196,"[1, 1, 1, 1, 1]"
User 47156,ordered,book,2024-12-07,4124,"[1, 1, 1, 1, 1]"
User 84590,cancelled,product,2022-01-18,4302,"[1, 1, 1, 1, 1]"
User 47886,sold,book,2022-07-15,-1,"[1, 1, 1, 1, 0]"
User 30437,cancelled,product,2023-02-01,-1,"[1, 1, 1, 1, 0]"
User 94762,cancelled,product,2022-01-02,-1,"[1, 1, 1, 1, 0]"
User 27975,sold,product,2025-02-19,-1,"[1, 1, 1, 1, 0]"
User 36616,cancelled,service,2022-09-08,1914,"[1, 1, 1, 1, 1]"
User 53859,cancelled,phone,2024-12-25,3834,"[1, 1, 1, 1, 1]"
User 91588,returned,accessory,2024-06-21,-166,"[1, 1, 1, 1, 1]"
User 84058,cancelled,laptop,2025-11-30,4447,"[1, 1, 1, 1, 1]"
User 22464,sold,product,2025-08-20,2964,"[1, 1, 1, 1, 1]"
User 51220,returned,accessory,2022-08-23,-2911,"[1, 1, 1, 1, 1]"
User 63208,bought,product,2023-12-04,658,"[1, 1, 1, 1, 1]"
User 25178,bought,book,[PAD],1281,"[1, 1, 1, 0, 1]"
User 36108,paid,accessory,2024-01-24,4380,"[1, 1, 1, 1, 1]"
User 01355,paid,book,2024-10-04,4735,"[1, 1, 1, 1, 1]"
User 62349,ordered,phone,2022-04-06,-1,"[1, 1, 1, 1, 0]"
User 21768,returned,accessory,[PAD],-1,"[1, 1, 1, 0, 0]"
User 62805,ordered,laptop,2025-09-17,1922,"[1, 1, 1, 1, 1]"
User 97825,bought,book,2024-10-20,2634,"[1, 1, 1, 1, 1]"
User 77338,sold,accessory,2025-10-04,3024,"[1, 1, 1, 1, 1]"
User 61086,ordered,service,[PAD],1637,"[1, 1, 1, 0, 1]"
User 06672,cancelled,accessory,[PAD],2241,"[1, 1, 1, 0, 1]"
User 87025,cancelled,product,2022-08-22,1017,"[1, 1, 1, 1, 1]"
User 82842,returned,phone,2022-08-30,-1,"[1, 1, 1, 1, 0]"
User 02203,cancelled,laptop,[PAD],1725,"[1, 1, 1, 0, 1]"
User 71735,cancelled,service,2025-09-16,-1,"[1, 1, 1, 1, 0]"
User 11138,cancelled,service,[PAD],3268,"[1, 1, 1, 0, 1]"
User 98442,sold,product,[PAD],2752,"[1, 1, 1, 0, 1]"
User 55398,ordered,accessory,2024-03-14,721,"[1, 1, 1, 1, 1]"
User 24502,returned,laptop,2025-08-05,-2432,"[1, 1, 1, 1, 1]"
User 20068,bought,book,[PAD],358,"[1, 1, 1, 0, 1]"
User 13672,cancelled,book,[PAD],4818,"[1, 1, 1, 0, 1]"
User 60334,paid,laptop,2022-08-08,-1,"[1, 1, 1, 1, 0]"
User 96730,returned,accessory,2025-12-04,-3905,"[1, 1, 1, 1, 1]"
User 14704,sold,product,[PAD],-1,"[1, 1, 1, 0, 0]"
User 95803,returned,book,2023-05-15,-1532,"[1, 1, 1, 1, 1]"
User 85846,bought,service,2025-07-24,874,"[1, 1, 1, 1, 1]"
User 98634,sold,phone,2024-01-24,3147,"[1, 1, 1, 1, 1]"
User 27376,returned,laptop,2024-12-08,-3646,"[1, 1, 1, 1, 1]"
User 78510,bought,phone,2024-03-20,1916,"[1, 1, 1, 1, 1]"
User 76153,cancelled,book,2023-08-05,3843,"[1, 1, 1, 1, 1]"
User 92189,cancelled,book,[PAD],4184,"[1, 1, 1, 0, 1]"
User 65237,sold,phone,2022-07-11,3345,"[1, 1, 1, 1, 1]"
User 12399,ordered,product,2022-09-05,4205,"[1, 1, 1, 1, 1]"
User 93223,sold,phone,2025-04-01,-1,"[1, 1, 1, 1, 0]"
User 13486,paid,product,2022-02-28,2557,"[1, 1, 1, 1, 1]"
User 52859,ordered,service,[PAD],-1,"[1, 1, 1, 0, 0]"
User 31528,cancelled,laptop,2023-07-03,199,"[1, 1, 1, 1, 1]"
